text,IN,VI,SE,AD,PO,CLEAN
한정판 굿즈 증정 이벤트! 선착순 구매자에게만 제공,0,0,0,1,0,0
매주 금요일 단 하루! 쇼핑데이 추가 20% 할인 쿠폰 지급,0,0,0,1,0,0
홈카페 세트 특별가! 커피머신+원두 세트 파격 할인,0,0,0,1,0,0
아이폰 액세서리 초특가 모음전 최대 70% 할인,0,0,0,1,0,0
화장품 전 품목 1+1! 지금 아니면 다시 없는 기회,0,0,0,1,0,0
전기차 충전기 출시 기념 특별 할인 40% 파격 세일,0,0,0,1,0,0
지금 가입 시 무조건 적립금 5천원 지급,0,0,0,1,0,0
여름 원피스 단독 특가전! 1만원대부터 시작,0,0,0,1,0,0
겨울 아우터 시즌오프! 최대 80% 세일,0,0,0,1,0,0
캠핑용품 대박 세일! 텐트 의자 테이블 전 품목 특가,0,0,0,1,0,0
이벤트 참여만 해도 추첨 통해 에어팟 무료 증정,0,0,0,1,0,0
자동차 용품 기획전! 엔진오일 블랙박스 초특가 할인,0,0,0,1,0,0
방금 라이브에서 보고 바로 담았는데 오늘만 추가 혜택이 있어서 가격이 진짜 착함 놓치면 후회할 듯 지금 들어가서 확인해봐,0,0,0,1,0,0
지금 장바구니에 넣어두면 자정 전에 자동 할인 적용된다길래 얼른 담아둠 무료배송이라 부담도 없음,0,0,0,1,0,0
평소에 비싸서 망설였던 제품 오늘은 체감가가 확 내려가서 드디어 질렀다 재고 많지 않아 보이니 빨리 가는 게 맞다,0,0,0,1,0,0
리뷰 보니까 사은품이 실사용템이라 하길래 결제했음 구성 알차고 포장도 깔끔하다는 후기 많다,0,0,0,1,0,0
알람 켜두고 기다렸더니 타임딜 시작하자마자 가격 떨어짐 이런 가격 다시 보기 어려울 듯 바로 가자,0,0,0,1,0,0
신규 가입하면 적립금 바로 들어와서 커피 값 아낀 느낌 첫 구매 추가 할인이랑 같이 쓰면 체감가 미쳤다,0,0,0,1,0,0
색상 고민 많이 했는데 실물 후기 사진 보고 결정함 사이즈 상세 안내가 정확해서 실패 확률 낮다,0,0,0,1,0,0
이번 주만 적용되는 쿠폰이라길래 공유함 코드 입력하면 자동으로 더 내려가니 꼭 챙겨라,0,0,0,1,0,0
퀄리티 대비 가격이 말이 안 됨 배송비까지 무료면 사실상 안 살 이유가 없다 지금 가서 옵션만 고르면 끝,0,0,0,1,0,0
공동구매 열렸는데 기준 수량 채우면 추가 혜택 들어간대서 단톡방에도 퍼뜨렸다 함께 사면 더 이득,0,0,0,1,0,0
재입고 알림 켜두고 기다렸는데 드디어 떠서 바로 결제 완료 인기 색상은 금방 빠질 듯 서둘러,0,0,0,1,0,0
교환 반품 정책이 깔끔해서 초보자도 부담 없이 도전 가능 사이즈 안 맞아도 바로 해결해 준다더라,0,0,0,1,0,0
가격도 좋은데 포인트까지 적립돼서 다음 구매 때 또 절약 가능 장바구니가 행복해지는 날이다,0,0,0,1,0,0
리뷰 이벤트 참여하면 소소한 선물도 준대서 후기 정성껏 남길 예정 이런 상호작용 좋다,0,0,0,1,0,0
첫 화면 배너에 숨어 있는 추가 쿠폰 꼭 눌러라 자동 적용이라 놓치면 손해다,0,0,0,1,0,0
라이브 재방 보면서 상세 컷 확인했는데 설명이 친절해서 초보도 고르기 수월했다 지금 결제 중,0,0,0,1,0,0
선물용 포장 선택 가능해서 생일 선물로도 딱임 메시지 카드 무료라 감동 포인트 올라간다,0,0,0,1,0,0
베스트 후기 보니 세탁 후 변형 없다고 해서 믿고 샀다 관리가 쉬운 소재라 실용적이다,0,0,0,1,0,0
앱으로 결제하면 추가 적립 들어가서 모바일로 진행함 몇 천원 차이도 쌓이면 크게 느껴진다,0,0,0,1,0,0
구매 금액대별 사은품 구성이 알차서 애매하면 하나 더 담게 됨 전략에 기분 좋게 당했다,0,0,0,1,0,0
사진보다 실물이 낫다는 후기 보고 바로 클릭 이런 표현 잘 안 나오는데 진짜인가 싶다,0,0,0,1,0,0
리퍼 특가 코너에 숨은 보석 많음 상태 등급 표기가 자세해서 고르기 편했다 합리적 소비 느낌,0,0,0,1,0,0
결제 수단별로 혜택 다르니 체크하고 들어가라 카드 행사랑 중복 적용되면 체감가 확 내려간다,0,0,0,1,0,0
장바구니에만 넣어도 알림으로 추가 쿠폰 보내준다길래 넣어놨더니 진짜 왔다 바로 사용 완료,0,0,0,1,0,0
리뷰 사진 보니까 일상에서 쓰기 좋아 보임 하지 않아서 매일 손이 갈 타입이다,0,0,0,1,0,0
셋트로 사면 개별 구매보다 훨씬 이득 구성품이 실속 있어서 선물용으로도 좋아 보인다,0,0,0,1,0,0
오늘까지만 가격 보호라 해서 출근길에 결제했다 퇴근 후 품절 떠 있으면 속상하니까 지금이 답,0,0,0,1,0,0
비슷한 제품 비교하다가 여기 스펙이 좀 더 좋아서 선택함 상세 페이지 스펙표가 깔끔하다,0,0,0,1,0,0
사이즈 팁에 실제 착용자 기준 수치가 있어서 실패 확률 낮아 보임 이런 디테일 칭찬한다,0,0,0,1,0,0
카카오 톡친 추가하면 또 다른 쿠폰 준대서 바로 추가함 소통도 빠르고 문의 답변 친절했다,0,0,0,1,0,0
오늘 주문하면 바로 출고라 주말 전에 받아볼 수 있다 일정 맞추기 딱 좋다 지금 가자,0,0,0,1,0,0
리뉴얼 되면서 디테일이 좋아졌다던데 가격은 그대로라서 가치가 더 올라간 느낌이다,0,0,0,1,0,0
리뷰 수가 많은데 평점이 안정적이라 신뢰감 생김 이벤트 끝나기 전에 한 번 둘러봐,0,0,0,1,0,0
새벽 배송 지역이면 아침에 문 앞에서 만날 수 있음 급할 때 이렇게 편한 게 또 없다,0,0,0,1,0,0
친구 추천 링크로 들어가면 서로 적립금 들어온다길래 같이 가입함 상부상조가 이런 거지,0,0,0,1,0,0
간단 체험판 신청만 해도 사용감 확인 가능해서 부담 없다 마음에 들면 본품으로 가면 된다,0,0,0,1,0,0
이번 시즌 한정 컬러가 너무 예뻐서 고민 끝 결제 실물 착샷 올라오면 또 설렐 예정,0,0,0,1,0,0
구매 인증하면 경품 응모 자동으로 된다길래 캡처 저장 완료 작은 재미까지 챙겨가는 중,0,0,0,1,0,0
사이즈 가이드와 고객 상담 연결이 빨라서 초보도 안심하고 살 수 있음 이런 곳은 믿고 간다,0,0,0,1,0,0
오늘만 🔥반값🔥 세일이라길래 바로 달림 놓치면 진짜 후회한다 😱,0,0,0,1,0,0
무료배송 🚚 + 추가쿠폰 🎁까지 주니까 사실상 공짜 느낌 든다 ㅋㅋ,0,0,0,1,0,0
신규 가입하면 바로 적립금 💸 들어오고 첫 구매는 또 할인된다 👍,0,0,0,1,0,0
친구가 추천해서 봤는데 실물이 훨씬 이쁨 😍 리뷰도 다 만족이라 믿음감,0,0,0,1,0,0
타임딜 ⏰ 시작하자마자 가격 확 떨어져서 깜짝 놀람 😮 바로 결제,0,0,0,1,0,0
재고 얼마 안 남았다더라 ⚠️ 품절 전에 서둘러야 할 듯 🙌,0,0,0,1,0,0
사은품 구성이 진짜 알차다 🎁 쓸모 있는 것만 주네 👍,0,0,0,1,0,0
리뷰 작성하면 스타벅스 ☕ 기프티콘 준다길래 후기 남겨야지,0,0,0,1,0,0
이번 주말 한정이라서 🔒 오늘 안 사면 끝임 😢,0,0,0,1,0,0
포장도 고급스럽고 🎀 선물용으로 딱이네 ✨,0,0,0,1,0,0
배송이 생각보다 빨라서 🚚 다음날 바로 받음 👍,0,0,0,1,0,0
컬러가 화면보다 실물이 더 예뻐서 💖 대만족,0,0,0,1,0,0
쿠폰 중복 적용되니까 🤑 체감가 진짜 미쳤음,0,0,0,1,0,0
이번 시즌 한정 컬러라 🎨 희소성 있어서 바로 결제,0,0,0,1,0,0
앱 결제하면 적립 더 줘서 📱 모바일로 진행함,0,0,0,1,0,0
후기 보고 샀는데 진짜 👍 품질 확실히 다르다,0,0,0,1,0,0
공동구매 참여하면 🤝 추가 할인까지 들어가서 개꿀,0,0,0,1,0,0
리퍼 특가 코너에서 💎 보물 찾은 기분이다,0,0,0,1,0,0
이번 주 이벤트 경품으로 🎧 에어팟 준다네 헐,0,0,0,1,0,0
오늘만 🚨 무료배송이라길래 바로 담음,0,0,0,1,0,0
첫 구매라 🎉 사은품도 챙기고 할인도 챙김,0,0,0,1,0,0
친구랑 같이 사면 👭 서로 적립금 들어온다길래 공유함,0,0,0,1,0,0
지금 결제하면 당일 출고 🚀 내일 도착 가능,0,0,0,1,0,0
생각보다 튼튼해서 💪 오래 쓸 듯 믿음감 있다,0,0,0,1,0,0
마지막 재고라더니 🔥 품절 속도 장난 아님,0,0,0,1,0,0
리뷰 이벤트 참여하면 🎁 추가 적립 준다네,0,0,0,1,0,0
사이즈 팁 상세해서 👕 실패 확률 낮아 보인다,0,0,0,1,0,0
쿠폰 코드 입력하면 🔑 자동으로 가격 내려감,0,0,0,1,0,0
이번 주 베스트 후기 보니 다들 만족 👍,0,0,0,1,0,0
앱 알림 켜두니까 🔔 쿠폰 바로 날아왔다,0,0,0,1,0,0
새벽배송 🚚 가능 지역이라 아침에 바로 받음,0,0,0,1,0,0
선착순 50명이라길래 🏃 얼른 결제 완료,0,0,0,1,0,0
실물 받아보니 ✨ 사진보다 훨씬 고급스럽다,0,0,0,1,0,0
세트로 사니까 📦 가격 대비 구성 최고,0,0,0,1,0,0
지금 마감 임박이라 ⏳ 눈치게임 중 ㅋㅋ,0,0,0,1,0,0
상세페이지 보니까 📊 스펙이 확실히 다르다,0,0,0,1,0,0
리뷰 인증하면 📸 경품 응모 된다길래 캡처 완료,0,0,0,1,0,0
카톡 채널 추가하면 💬 또 쿠폰 준다네 바로 추가,0,0,0,1,0,0
이벤트 끝나기 전에 🎯 한 번은 들어가봐야 한다,0,0,0,1,0,0
무료 체험판 신청만 해도 🙌 부담 없이 써볼 수 있다,0,0,0,1,0,0
오늘만 🌟 추가 사은품 증정이라길래 달려감,0,0,0,1,0,0
에이블리 들어가서 쿠폰 입력했더니 진짜 할인 들어오더라 기간 짧으니까 빨리 써라,0,0,0,1,0,0
요즘 다들 마카롱티비 얘기하던데 나도 들어가보니까 왜 난리인지 알겠더라,0,0,0,1,0,0
사과티비가 그렇게 뜬다길래 반신반의했는데 들어가보니 진짜 레전드네,0,0,0,1,0,0
댓글 프사 눌러봤더니 숨겨진 영상 나오길래 바로 저장했다,0,0,0,1,0,0
요즘 이런 거 홍보 많이 뜨길래 별 기대 안 했는데 여기 건 진짜 괜찮다,0,0,0,1,0,0
지금 이벤트로 쿠폰 뿌리는 중이라던데 그냥 지나가면 손해야,0,0,0,1,0,0
직장 동료들도 다 사과티비 깔았다길래 나도 깔았음 퇴근하고 보니까 시간 순삭,0,0,0,1,0,0
요즘 핫하다고 해서 마카롱티비 들어갔는데 진짜 중독된다,0,0,0,1,0,0
사람들이 왜 프사 누르라고 하는지 알겠다 진짜 레전드 좌표임,0,0,0,1,0,0
실검까지 올라왔던 이유가 있더라 요즘 난리 나는 이유 직접 보면 암,0,0,0,1,0,0
회사 단톡방에서도 다 공유하는 거 보니까 이건 진짜 핫한 듯,0,0,0,1,0,0
남들 다 아는데 나만 모르면 억울하잖아 그래서 나도 깔았다,0,0,0,1,0,0
형들 괜히 다 프사 누르라는 거 아님 들어가보면 안다,0,0,0,1,0,0
요즘 커뮤에서 맨날 보이길래 혹시나 했는데 진짜임,0,0,0,1,0,0
사과티비 얘기 나오는 이유가 있었네 시간 순삭 가즈아,0,0,0,1,0,0
에이블리 쿠폰 이거 ㄹㅇ 됨 나도 받아먹음 ㅋㅋ,0,0,0,1,0,0
마카롱티비 얘기 맨날 나와서 뭐지 했는데 중독성 쩐다,0,0,0,1,0,0
솔직히 광고면 걸러야지 했는데 이번 건 인정한다,0,0,0,1,0,0
ㄹㅇ 개꿀템인데 왜 이제 알았냐 나만 손해봤네,0,0,0,1,0,0
댓글 따라 눌러봤는데 상상 이상이었음 레전드,0,0,0,1,0,0
이거 해본 사람들은 다 아는데 안 해본 사람만 손해임,0,0,0,1,0,0
솔직히 좀 구린 줄 알았는데 써보니 ㄹㅇ 쓸만함,0,0,0,1,0,0
요즘 다들 이거 한다길래 나도 따라갔는데 잘한듯,0,0,0,1,0,0
홍보 티 나서 웃었는데 써보니까 ㄹㅇ 득템임,0,0,0,1,0,0
프사 누르라는 거 맨날 낚시인 줄 알았는데 이번엔 진짜네,0,0,0,1,0,0
다른 커뮤에서도 난리던데 여기서도 보니까 진짜 핫하긴 함,0,0,0,1,0,0
충치 얼마면 될까요,0,0,0,1,0,1
화이트드림치과 인천점입니다,0,0,0,1,0,1
메디케어플래닛입니다,0,0,0,1,0,1
단 2000원의 후원이 생명을 지키는 첫 걸음입니다,0,0,0,1,0,1
ㅅr과티ㅂㅣ 유튜브 댓글보고 이 병신들은 뭐지? 생각했는데... 내가 병신이였어...,1,0,1,1,0,0
선물줄게 팃슈 장전해! 내프러필 터치하면 올려둔 주소 있다(후방주의) 남자들만 봐야 하는거야~,0,0,1,1,0,0
사과티비어플깔기전에 평가한번보고 깔았거든요? 야하다 좋다 그래서 가입하고보는데 벗방아니여도 다른 컨텐츠하는 건전한방도있더라고요 ㅎㅎ택시에서 사과티비보는데 택시아저씨가 자기도 보여달라더랔ㅋㅋㅋㅋㅋ,0,0,1,1,0,0
와...사과티비 야외벗방하는데 레알 신세계였다,0,0,1,1,0,0
사과티비비제이 이벤트해준다고 란제리입고 몸에 연유붙는데 하필 뒤에서 친구가 불러서; 집가서바로 침,0,0,1,1,0,0
국산야동 유료로만 보다가 사과티비가입하고 보는데 무료라서 무료로아주~ 잘보고있음,0,0,1,1,0,0
사과티비 보면서 딸치는데 4번씩 싼다 매일... 여친하는거보다 더 좋음,0,0,1,1,0,0
사과티비 자연산들 왜이리많노... 동글동글 핑크핑크하네,0,0,1,1,0,0
사과티비비제이 여러명의 여자를 보면서 즐기는게 행복하다...,0,0,1,1,0,0
사과티비가입해보니깐 벗방도벗방이지만 난 소개팅방이젤좋드라:heart:여자소개지림,0,0,1,1,0,0
현실에서 몸매 이상한 애들만 보다가 사과티비에 몸매 좋은 벗방 봤는데 와... 진짜 레알 개싸더라 ...ㄷㄷ저녁에 친구들이랑 술마시는것보다 컴터키고 사과티비보면서 맥주마시는게 더행복하다,0,0,1,1,0,0
공식 오른손 + 사과티비 = 딸딸이 레벨업 야동 진심 필요없음 생방이라 더야함,0,0,1,1,0,0
사과티비에서 폰방으로 벗방하는 비제이들 폰팅하는거 같아서 너무 좋더라 ㅋㅋㅋ,0,0,1,1,0,0
여자 맥주로 계곡주 해주는 사과티비 ㄱㅇㄷ이다...ㄷㄷ 실제로 먹고싶네,0,0,1,1,0,0
아니 사과티비 bj들은 지.꼭이 무슨 다 핑크색 밖에없냐? 밑에도 핑크겠지 ?,0,0,1,1,0,0
대딩처럼 보이는 애들 사과티비에서 벗방하던데 ?,0,0,1,1,0,0
사과티비 bj와 ...수위 너무 쌘거 아니냐? 바나나 빨아재끼는데 내꺼 빨리고싶더라.,0,0,1,1,0,0
더 늦기전에 비비화보 베라 다시보기 보세요 몸매 진짜 침나옴https://www.youtube.com/watch? v=eCNMFqGOYjE,0,0,1,1,0,0
유튜브에서 마카롱티비 봤는데 라이브가 더 쩔긴 하더라 유튜브채널은 수위조절을 쫌 하는듯..,0,0,1,1,0,0
:heart_eyes:몸매좋다고 유명한 영화배우 BIJ 내유튭에 있으니깐 보고가라잇...ㅗㅜㅑ,0,0,1,1,0,0
그놈의 사과티비 떄문에 내거기 닳고 닳아서 없어지겠네,0,0,1,1,0,0
ㅗㅜㅑ...사과티비보니까 야동? 볼필요가없네... 여기가 그냥 야동사이트임 ㅋㅋㅋㅋㅋ진짜 대박이네 수위;;;조절좀 해야될거같은데;;;;,0,0,1,1,0,0
ㅅㅏ과ㅌㅣㅂㅣ보고 안싼 남자는 있어도 한번만 싼 남자는없다 진짜 여캠들 몸매보는맛에 산다요새..,0,0,1,1,0,0
요새 뜨고있는 사과티비 깔아본 1인으로써 진짜 여기 수위 하나 대박입니다 거기다가 무료 ㅎㄷㄷ,0,0,1,1,0,0
ㄹㅇ 블랑티비 구글에쳐보니까 ㄲㅈ까지 다 보여주네 개지렸다 ㅋㅋㅋㅋㅋ,0,0,1,1,0,0
야 너네는 블랑티비 ㅂ방볼라고 보냐 ㅋㅋㅋㅋ 나는 맞방볼라고 보는데 ㅋㅋㅋㅋㅋㅋ,0,0,1,1,0,0
블랑티비가 뭐에요?>???? ㅇㅑ한거에요????,0,0,1,1,0,0
처음에 블랑티비 구글에 쳐서 들어가봤다가 ㅇㄷ사이트인줄 알고 깜짝 놀랐음,0,0,1,1,0,0
블랑티비 거리길래 뭔가했네 구글에 쳐보니까 그냥 좀 야한 방송하는 곳인듯,0,0,1,1,0,0
매우쌘최음백푸로ifg@먹는비수술굵게ifg@불편감전혀없는비아ifg@진품조회비멕스ifg@ifg@https://abit.ly/woed** ,0,0,1,1,0,0
로즈ㅌl비 진짜 보다보면 빠져든다.. 라이브에 수위도 좋고 외모도 좋고.. 삼박자 지렸으,0,0,1,1,0,0
확실히 로즈티ㅏ비 애들이 수위제한없이 잘노는듯ㅋㅋㅋ 19금수위 개오진다,0,0,1,1,0,0
온팬에서 유출된건데 난 이거보고 파워풀5연딸침!,0,0,1,1,0,0
오로지 무화과만을 위해 전라도 여행 가고싶음,0,0,0,0,0,1
전라도 가는 김에 지리산 찍고 가려고,0,0,0,0,0,1
지금 쓰레기 배추량을 봐라. 조금이라도 줄여야 한다. ... ,0,0,0,0,0,1
화사 이번 노래 진~~짜 좋음...,0,0,0,0,0,1
어제 소품샵에서 오브제 하나 샀는데 ...,0,0,0,0,0,1
ㅇㅎ 과거도 현재도 민족의식 애국심 안드는건 ...,0,0,0,0,0,1
드디어 비행기 타러 간다~~~~ 안녕 한국~~~~~,0,0,0,0,0,1
코로나 시기 지나면서 사람을 안 만났더니 ...,0,0,0,0,0,1
핀란드가 도대체 어디있어? ...,0,0,0,0,0,1
진한 화장 화려한 외모 거부합니다. ...,0,0,0,0,0,1
홍어무침 잘 먹는 사람 너무 신기해.. ...,0,0,0,0,0,1
거 예비며느리가 빚 청산해주구 ...,0,0,0,0,0,1
그럼 땅에 뭍으라고??? 뭐 어떻게 하라고...,0,0,0,0,0,1
내 글을 유일하게 이해한 사람이 나타났네,0,0,0,0,0,1
여성폭력 이란 성별에 기반한 폭력으로 ...,0,0,0,0,0,1
홍어무침 맛집 추천좀,0,0,0,0,0,1
다들 채식하자 그러면서 고기를 먹는 나는 ㅠㅠ,0,0,0,0,0,1
스타워즈 재개봉한대 보러 갈사람,0,0,0,0,0,1
부착연결하는 손잡이 추가 구성하면 ...,0,0,0,0,0,1
백퍼 막장,0,0,0,0,0,1
세상에서 젤이쁘게 생겼었던 한가인도 이제 나이가든게...,0,0,0,0,0,1
어깨 으쓱하면서 입씰룩이는거 존나 귀엽네 ㅋ,1,0,0,0,0,1
오늘아침에도 뉴스댓글보니까 매크로 오지게 돌아가더만...,0,0,0,1,0,0
조용.,0,0,0,0,0,1
ㄴ 그냥 엽떡이 먹고싶었던 거 아니에요?,0,0,0,0,0,1
둘다 해당되는거지 지금의 신생아들이 ... 답이 없음,0,0,0,0,0,1
탕 탕 후루후루 탕 탕 후루루루루,0,0,0,0,0,1
응애 응애 엄마 저 맘에 안들죠? ........아들 ?? 너 내가 우스워 보이니?,0,0,0,0,0,1
갑상선항진증이라 눈튀어나온거 고쳐진거라 하잖아요...,0,0,0,0,0,1
신민아씨 본명이 양민아지요?,0,0,0,0,0,1
어제 아빠가 홍어무침 사왔는데 짱맛,0,0,0,0,0,1
전라도 여행지 추천 받아용,0,0,0,0,0,1
제발 경상도랑 전라도 이어주는 ktx 운행해달라고!!!!!,0,0,0,0,0,1
난 게이는 아닌데 게이 친구는 있어,0,0,0,0,0,1
기자도 악플러도 잘못했지만 진짜 잘못한 건 설리와 최자가 연애할 때 방관하고 최자가 저급한 노래 냈을 때 호응해주고 최자 성기 크기 크다고 방송 나와 밈으로 썼을 때 찬양해준 남자들이 제일 잘못이다.,0,0,0,0,0,1
쟨 무슨 말같지도 않은 소리를 하고있어,0,0,0,0,0,1
이번 연휴에 베트남 여행 간다~~,0,0,0,0,0,1
딱 한번 나온 미용실 원장님의 아우라 또한 잊혀지질 않네요.ㅎㅎㅎ~~~,0,0,0,0,0,1
넥센 성적이 고척돔도 살렸다?ㅋㅋ,0,0,0,0,0,1
이제 더이상 무얼 숨기려고 하나,0,0,0,0,0,1
동시에 인간의 정신을 지배할 날도멀지 않은듯 하네요 ㄷㄷ,0,0,0,0,0,1
죽은사람이 너무 안타깝긴하지만 순발력 판단력이 부족했던것같네요.30초간 열려있었는데 스크린도어 안열리면바로 다시 탔어야지,0,0,0,0,0,1
